247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,192,247,247,192,119,119,119,111,111,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
142,247,247,251,142,251,247,142,140,142,142,141,175,175,175,175,175,175,175,175,175,175,175,175,192,247,247,192,119,254,254,254,254,254,254,254,254,254,119,111,111,111,119,111,111,111,119,117,111,119,111,111,111,111,111,111,111,111,111,111,111,111,111,111
142,247,247,243,142,243,247,142,140,142,142,141,175,175,175,175,152,152,152,152,152,152,152,175,192,247,247,192,119,254,254,254,254,254,254,254,254,254,119,111,119,111,119,111,119,111,119,65,111,119,111,119,119,119,119,119,119,119,119,119,119,119,119,119
142,247,142,247,3,247,142,142,140,247,142,141,152,152,247,152,140,142,142,142,142,142,141,175,247,247,175,192,119,254,254,254,254,149,150,149,150,149,119,111,119,111,119,111,119,111,119,119,111,119,111,119,111,111,111,111,119,111,111,111,111,119,119,119
142,247,142,142,142,142,142,142,140,142,142,141,142,142,142,142,140,147,142,147,142,147,141,175,247,175,175,192,119,254,111,111,111,157,170,171,158,157,119,111,119,111,119,111,119,111,119,119,111,119,111,119,111,192,119,111,119,111,192,119,111,119,119,119
142,247,142,247,247,247,142,247,140,142,142,141,142,147,147,142,140,142,142,142,142,142,141,152,247,152,152,192,119,254,152,152,144,145,140,141,149,150,119,111,119,192,119,111,119,192,119,119,111,119,111,119,111,192,119,111,119,111,192,119,111,119,119,119
142,247,142,142,251,142,142,247,140,254,142,141,142,142,142,142,140,254,142,142,142,142,141,142,247,247,142,192,119,254,140,142,142,142,140,141,157,158,119,111,119,192,119,111,119,192,119,119,111,111,111,119,111,192,119,111,119,111,192,119,111,119,111,111
247,247,142,142,250,142,142,142,140,142,142,141,142,147,147,142,140,247,247,247,247,247,141,247,247,142,142,192,119,254,140,142,142,142,140,141,150,149,150,111,119,192,119,111,119,192,119,119,111,119,111,119,111,192,119,111,119,111,192,119,111,119,111,111
142,142,142,142,243,142,142,142,140,142,254,141,142,142,142,142,140,247,142,142,142,247,141,247,142,142,142,192,119,254,140,147,142,142,140,141,163,162,119,111,119,192,119,111,119,192,119,119,111,119,111,111,111,192,119,111,111,111,192,119,111,119,111,111
142,142,142,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,142,197,142,247,247,247,142,254,142,192,119,254,140,142,142,142,140,141,142,142,119,111,119,192,119,111,119,192,119,119,119,119,119,119,119,119,119,119,119,119,119,119,111,119,119,119
247,142,142,247,142,142,142,142,140,142,142,141,142,142,142,142,140,142,142,129,142,247,247,247,247,142,142,192,119,254,140,142,142,254,140,141,142,142,119,111,119,192,111,111,119,192,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,119,119,119
247,247,247,247,192,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,142,192,119,192,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
