252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
89,89,89,89,90,75,74,89,89,89,89,92,74,111,111,75,74,111,111,75,74,111,111,75,89,89,89,89,90,75,73,74,89,89,89,89,92,74,111,111,111,111,111,111,111,111,111,111,111,111,111,98,98,98,98,98,98,98,98,98,98,98,96,252
73,73,73,73,88,75,74,73,73,73,73,64,125,125,125,125,125,125,125,125,125,125,125,75,73,73,73,73,88,75,73,74,73,73,73,125,125,125,125,125,125,125,125,125,125,125,111,111,111,111,94,94,94,94,94,94,94,94,94,94,94,94,97,252
73,73,73,86,88,75,74,86,73,86,73,73,74,111,111,75,74,111,111,75,74,111,111,75,73,86,73,86,88,75,73,74,73,86,73,86,73,74,111,111,111,111,111,111,111,111,111,125,111,94,94,94,94,99,125,99,125,94,94,94,94,94,97,252
73,73,73,73,88,75,74,73,73,73,73,73,74,111,111,75,74,111,111,75,74,111,111,125,64,73,73,93,253,253,253,253,253,253,192,73,73,74,111,111,111,111,111,111,111,111,111,111,111,125,94,94,94,95,100,95,100,99,125,94,94,94,97,252
253,253,253,253,253,253,253,253,253,253,253,253,74,111,111,75,74,166,111,75,74,111,166,75,73,73,73,91,90,75,73,74,73,253,192,73,73,74,166,111,111,111,253,111,253,253,111,111,111,100,99,125,99,125,94,94,94,95,100,99,125,125,64,252
89,89,89,89,90,75,74,89,89,89,89,92,74,166,111,75,74,174,111,75,74,111,174,75,93,125,125,125,88,75,73,74,73,253,192,73,73,74,151,111,253,111,111,111,111,111,111,111,94,94,95,100,95,100,94,94,94,94,94,95,98,100,64,252
73,73,73,73,88,75,74,73,73,73,73,73,74,174,111,75,74,174,111,75,74,111,174,75,91,89,89,92,88,75,73,74,73,253,192,73,73,74,253,111,111,111,175,111,111,111,64,111,94,94,94,94,94,94,94,94,94,94,94,94,94,94,64,252
73,73,73,73,88,75,74,73,73,73,73,73,74,151,151,75,74,151,151,75,74,175,174,75,73,73,73,73,88,75,73,74,73,253,253,253,253,253,173,173,173,173,173,173,173,111,64,111,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,98
253,253,73,73,88,75,74,73,73,73,73,73,74,136,136,75,74,136,136,75,74,151,174,75,73,73,73,73,88,75,69,74,73,73,73,73,73,74,136,136,136,136,136,136,136,173,64,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
253,253,253,253,88,75,74,73,73,73,73,73,74,173,173,75,74,173,173,75,74,173,173,75,73,73,73,73,88,75,65,74,73,73,73,73,73,74,136,136,136,136,136,136,136,136,64,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
