246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247
253,253,253,253,76,111,111,111,111,111,111,111,111,111,111,111,111,111,166,111,166,111,140,172,125,125,125,125,125,172,140,111,111,140,111,111,111,166,111,175,111,111,111,111,111,111,111,111,111,253,253,253,253,253,253,253,111,111,111,246,247,246,247,246
253,253,76,96,76,111,111,111,111,111,111,111,166,111,75,73,74,111,174,111,174,111,140,172,172,172,125,172,75,73,74,172,172,140,111,125,125,174,111,175,253,111,75,73,74,111,111,111,111,111,111,253,67,253,111,111,75,73,74,111,246,247,246,247
253,96,76,97,76,111,111,111,111,111,111,111,174,111,75,73,74,151,151,151,151,175,140,172,125,172,125,172,75,125,64,125,125,125,173,173,125,125,125,175,253,253,75,73,74,253,111,239,239,239,253,253,239,253,253,111,75,73,74,111,111,111,111,246
253,97,76,97,76,111,253,253,253,64,253,111,151,253,253,253,74,73,73,93,253,93,125,125,125,73,73,88,125,125,64,125,125,125,125,136,125,125,125,75,253,253,253,253,253,253,73,73,88,253,73,73,73,73,73,88,253,253,253,111,111,166,111,246
253,97,76,97,76,253,253,98,98,64,253,166,253,136,253,253,253,64,253,253,253,88,125,125,125,125,125,125,125,125,64,89,92,74,136,136,136,174,111,75,89,90,253,73,74,253,253,253,253,253,253,253,253,253,253,253,253,73,74,111,111,174,111,246
253,97,76,97,253,253,100,94,94,64,253,253,136,136,75,73,74,64,253,253,253,91,90,125,125,90,125,125,125,92,64,125,125,125,125,136,136,174,253,253,253,88,75,73,74,253,89,90,235,90,253,253,89,89,89,90,75,73,74,175,175,174,111,246
253,97,76,253,253,100,94,94,94,64,253,253,136,136,75,73,74,253,89,89,90,253,73,89,89,88,107,90,125,73,125,125,92,74,136,136,125,253,253,75,253,253,253,253,253,253,73,88,253,91,89,92,73,73,73,88,75,73,74,173,173,174,253,246
100,97,253,253,100,94,99,253,253,253,253,136,253,136,64,253,253,253,93,253,91,90,125,125,125,125,125,88,125,125,125,125,125,125,125,125,125,125,175,75,89,90,75,73,74,92,93,253,253,253,253,253,253,253,253,88,75,73,74,136,136,253,253,246
99,253,253,100,94,94,95,64,111,111,111,136,136,253,64,73,253,92,91,90,253,91,89,89,89,89,92,88,125,125,74,89,92,74,136,136,136,174,175,75,70,88,75,73,74,93,253,89,89,89,68,89,89,90,253,253,75,73,74,253,235,253,111,246
253,253,100,99,253,253,253,64,173,173,173,136,136,136,253,73,74,73,73,91,90,253,73,73,73,73,73,88,75,73,74,73,73,74,136,136,136,136,167,75,70,88,75,73,74,91,92,73,73,73,65,73,73,91,90,253,253,253,253,253,136,136,167,246
246,247,128,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,246,247,64,246,247
