249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,175,175,175,175,175,175,175,175,175,175,253,192,253,192,137,137,152,253,137,137,137,152,253,137,137,137,139,152,241,137,137,138,137,137,137,152,253
249,111,111,111,111,111,111,111,111,75,73,74,111,111,111,111,111,111,111,111,111,111,75,73,74,111,249,175,175,175,175,175,175,175,175,175,175,253,192,253,137,137,137,152,253,157,253,253,253,253,253,137,5,139,152,248,137,137,138,137,137,137,155,153
249,111,111,111,111,111,111,111,111,75,249,249,249,111,111,111,111,111,111,111,111,111,75,73,74,111,249,175,175,175,175,175,175,175,175,175,175,235,192,253,137,137,137,152,253,155,153,153,154,253,253,137,129,139,152,253,253,137,138,137,137,137,137,137
249,111,111,111,111,111,111,111,111,249,249,74,239,249,249,111,111,102,111,111,111,102,75,73,74,111,249,175,175,175,175,175,175,175,175,175,175,253,192,253,157,253,137,155,154,253,253,253,152,253,253,157,253,139,152,253,253,253,253,253,137,137,137,137
249,111,75,73,74,90,90,90,249,249,73,74,111,111,111,102,249,249,111,111,111,110,75,73,74,88,249,175,175,175,175,175,175,175,175,175,175,253,192,253,152,253,137,137,155,153,153,156,155,154,253,155,156,139,152,253,253,253,253,253,137,137,137,137
249,111,75,73,74,73,93,249,249,75,73,74,111,102,111,110,111,110,111,249,249,110,75,73,74,88,249,175,175,175,175,175,175,175,175,175,175,253,192,253,155,154,253,137,137,137,157,253,137,155,156,137,137,139,155,153,154,253,253,253,253,137,137,137
111,111,75,73,74,93,249,249,90,75,73,74,111,110,111,110,111,87,87,87,111,110,249,249,192,88,249,175,175,175,175,175,175,175,175,175,175,253,192,253,137,152,253,137,137,157,253,156,137,137,157,253,137,139,157,253,155,156,138,253,253,137,137,137
111,111,75,73,74,249,249,92,88,75,73,74,111,110,111,110,111,72,72,72,111,110,75,73,192,88,249,175,175,175,175,175,175,175,175,175,175,253,192,253,157,253,253,253,253,253,253,137,137,137,155,156,137,139,152,253,253,137,138,154,253,253,137,137
111,111,75,73,249,249,92,73,88,75,73,74,111,87,87,87,87,72,72,72,109,110,75,73,192,88,249,175,175,175,175,175,175,175,175,175,175,253,192,253,155,153,153,153,153,153,156,137,137,137,137,137,137,139,152,253,156,137,138,152,253,253,253,253
103,103,75,249,249,92,93,249,88,75,73,74,103,72,72,72,72,72,72,72,72,87,75,68,192,88,249,175,175,175,175,175,175,175,175,175,175,253,192,253,253,253,253,253,253,253,253,253,253,253,253,253,137,139,152,253,137,137,138,155,153,153,153,153
249,64,249,249,249,249,249,249,88,75,73,74,72,72,72,72,72,72,72,72,72,72,75,65,192,249,249,175,175,175,175,175,175,175,175,175,175,253,192,175,175,175,175,175,175,175,175,175,175,175,175,253,253,253,253,253,253,253,253,253,253,253,253,253
249,64,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,175,175,175,175,175,175,175,175,175,175,253,253,253,253,253,253,253,253,253,253,253,253,192,175,253,253,253,253,253,253,253,253,253,253,253,253,253
