252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,251,251,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
200,200,200,200,200,75,73,74,200,126,200,200,200,200,200,200,75,73,73,74,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,75,73,73,74,200,200,200,200,200,200,200,200,200,200,200,200,200,200,252,252,252,252,252,252,252,252,252,252,252
252,252,252,252,252,252,252,252,252,252,252,200,200,200,200,200,75,73,73,74,200,200,200,200,200,200,200,200,200,200,246,247,200,200,200,75,73,73,74,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,205,205,205,252,252,252,252,252,252,252
200,200,200,200,200,75,73,74,200,200,200,200,200,200,200,200,75,73,73,74,91,91,91,88,75,74,200,246,247,75,74,91,91,91,88,75,73,73,74,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,205,205,252,252,252,252,252
91,91,91,91,88,75,86,74,200,200,200,200,200,200,200,200,75,73,73,74,73,73,73,88,246,247,200,200,200,75,74,73,73,73,88,75,73,73,74,75,74,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,252,252,252,252,252
73,73,73,73,88,75,70,74,200,200,200,200,200,200,200,200,75,73,73,74,93,246,247,88,75,74,73,73,88,75,74,73,73,73,88,75,73,73,74,75,74,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,205,252,252,252,252
73,73,73,73,88,75,73,74,200,200,200,200,200,109,109,109,75,93,246,247,91,89,92,88,75,74,73,73,88,75,74,73,73,73,88,75,73,73,74,75,74,109,109,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,205,252,252,252
73,73,73,73,88,75,73,74,200,200,200,200,200,72,72,246,247,91,92,74,73,86,73,88,75,74,73,73,88,75,74,73,86,73,88,75,73,73,74,75,74,72,72,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,252,252,252
73,73,73,73,88,75,73,74,200,200,200,200,246,247,72,72,75,73,73,74,73,70,73,88,75,74,73,73,88,75,74,73,70,73,88,75,73,73,74,75,74,72,72,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,252,64,252,252,252
73,73,69,73,88,75,73,74,200,246,247,109,109,109,72,72,75,73,73,74,73,70,73,88,75,74,73,68,88,75,74,73,70,73,88,75,73,73,74,75,74,72,109,109,200,200,200,200,200,200,200,200,200,200,200,200,252,252,252,252,64,252,252,252
73,73,65,73,88,75,73,74,200,200,200,72,72,72,72,72,75,73,73,74,73,73,73,88,75,74,73,65,88,75,74,73,73,73,88,75,73,73,74,75,74,72,72,72,200,200,200,200,200,200,200,200,200,200,200,252,252,252,252,252,64,252,252,252
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,64,243,243,243
