189,64,189,189,189,189,189,189,189,189,189,189,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,225,146,210,146,146,146,146,146,146,146,146,146,210,146,146,146,146,146,146,210,146,146,146,146,146,222,222,225,189,225,189,64,189
189,64,226,226,226,224,125,75,74,69,90,125,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,227,146,146,146,146,210,146,210,146,210,210,210,210,146,210,146,146,146,210,146,210,210,210,210,210,146,226,226,228,222,222,225,189,225,189,64,189
189,64,222,222,222,225,107,75,74,129,88,125,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,223,226,224,146,146,146,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,146,210,210,210,222,222,222,225,189,225,189,64,189
189,64,222,222,222,225,125,64,118,119,88,125,222,222,222,222,222,222,227,126,222,222,222,222,222,222,222,222,222,223,226,224,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,146,210,210,210,210,182,183,222,225,189,225,189,64,189
189,64,222,222,222,225,125,64,74,92,88,228,222,222,222,222,222,222,223,228,222,222,222,222,222,222,222,222,222,222,222,64,118,119,210,210,146,118,119,126,210,210,210,210,210,210,210,210,210,125,126,210,210,210,126,226,228,222,225,189,225,189,64,189
189,114,112,222,222,225,107,64,74,73,88,125,222,227,112,112,112,222,222,222,222,222,222,227,126,222,222,222,222,227,126,64,224,118,119,210,210,146,118,119,126,210,210,210,210,210,210,125,210,146,146,146,210,146,146,222,222,222,225,189,225,189,64,189
189,113,114,112,222,225,125,64,74,86,88,125,222,225,125,125,125,112,112,112,227,185,185,185,112,112,112,112,112,112,112,64,223,226,224,118,119,210,210,146,118,119,112,210,146,125,210,146,146,146,112,146,146,226,228,222,222,227,112,189,225,189,64,189
189,113,113,114,112,225,125,64,74,73,88,125,222,223,226,226,226,226,226,228,225,185,77,77,77,77,77,77,77,77,77,64,222,222,223,224,118,119,146,210,146,118,119,146,146,146,210,146,146,112,140,112,228,222,222,222,227,112,140,171,225,189,64,189
189,113,113,113,114,112,125,64,74,73,88,125,222,222,222,222,222,222,222,222,225,185,226,226,226,226,226,226,226,226,228,64,222,222,222,223,224,118,119,146,210,146,146,146,146,146,210,146,112,140,140,140,112,222,222,227,112,140,140,171,225,189,64,189
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,112,112,112,112,112,112,112,112,64,222,222,222,222,223,224,118,119,4,210,210,210,146,146,146,112,140,140,140,140,140,117,227,117,140,140,140,189,225,189,64,189
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,224,77,77,77,77,77,77,77,77,222,222,222,222,222,222,225,126,228,65,118,119,118,119,210,210,140,140,140,140,140,140,140,225,140,140,140,140,189,112,228,64,189
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,64,189
