124,64,124,124,124,101,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,64,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
124,64,111,111,77,111,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,75,74,77,77,77,77,77,77,77,77,75,74,77,77,124,124,111,124,124,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,111,111,130,111,124
124,124,124,124,111,111,111,111,111,111,111,204,111,111,204,203,201,202,204,111,111,111,75,74,111,111,111,111,111,111,111,111,75,74,111,111,77,124,124,124,77,111,111,111,203,202,111,111,111,111,230,111,111,111,111,111,111,111,111,111,124,124,111,124
124,133,77,124,124,111,111,111,111,111,111,204,111,111,204,203,201,202,204,139,137,152,75,74,137,137,137,137,137,137,137,152,75,74,137,138,111,77,77,77,202,111,111,111,203,202,111,111,111,111,238,111,111,111,111,111,111,111,111,124,124,124,64,124
124,129,111,77,124,101,124,111,111,111,111,204,111,111,204,203,214,202,204,139,137,152,75,74,137,137,137,137,137,137,137,152,75,74,137,138,111,204,111,203,202,111,111,111,203,202,111,111,111,111,238,111,111,111,111,111,124,124,124,124,4,124,64,124
124,124,111,111,111,111,124,124,124,111,111,204,111,111,204,203,201,202,204,139,137,152,75,74,150,137,150,137,150,137,150,152,75,74,137,138,111,204,111,203,202,201,201,216,203,202,237,237,237,237,238,111,111,111,124,124,124,77,77,77,129,124,64,124
124,64,111,124,124,111,121,77,124,124,124,204,111,111,204,203,214,202,204,139,137,152,75,74,137,137,137,137,137,137,137,152,75,74,137,138,239,204,239,203,202,201,214,216,203,202,200,200,200,200,124,124,124,124,124,77,77,111,111,111,124,124,64,124
124,64,124,124,124,111,190,111,77,77,124,124,124,239,204,203,146,201,146,139,146,152,75,74,146,157,146,157,146,157,146,152,75,74,146,138,146,204,146,203,146,201,201,216,203,202,200,124,124,124,124,77,77,77,77,111,111,111,111,124,124,124,64,124
124,64,124,124,124,111,190,124,124,124,124,124,124,124,124,203,146,146,146,146,146,146,75,74,146,146,146,146,146,146,146,146,75,74,146,146,146,146,146,146,146,210,124,124,124,124,124,124,77,77,77,111,111,111,111,111,111,111,124,124,124,124,64,124
124,64,124,124,124,111,190,18,210,210,190,77,124,124,124,64,124,146,146,146,146,146,75,74,146,146,146,146,146,146,146,146,75,74,146,146,146,146,124,64,124,124,124,77,77,77,77,77,210,210,210,210,210,210,210,111,111,124,124,124,124,124,64,124
124,64,124,124,124,111,190,210,210,146,210,210,77,77,77,64,124,124,124,124,112,146,75,74,146,146,146,146,146,146,146,146,75,74,112,124,124,124,124,146,77,77,77,210,210,210,210,210,210,210,210,210,124,112,124,112,124,124,124,124,124,124,64,124
124,64,124,124,124,101,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,64,124
