118,118,118,118,118,118,118,118,118,118,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,118,118,118,118,118,118,118,118,118,118,118,118,118,125,125,125,125,110,125,125,118,111,111,111,111,118,118,118,118,125,125,110,110,110,118
118,111,111,47,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,47,111,111,111,125,125,125,110,110,110,118,118,118,110,110,110,110,110,110,110,110,110,110,110,110,110,110,125,118,111,111,247,111,111,149,111,118,118,118,125,125,110,125,118
118,111,111,47,111,111,111,47,47,111,111,112,111,112,111,112,111,112,111,112,111,112,111,111,111,125,125,125,125,110,110,118,110,110,125,125,125,125,118,118,118,118,118,118,118,118,118,118,111,111,111,111,111,111,152,111,111,123,111,118,125,110,125,118
118,47,111,111,247,111,111,47,47,111,111,247,111,247,111,247,111,247,111,247,111,247,111,111,111,111,111,189,189,189,110,110,110,189,189,189,111,111,111,111,111,111,111,111,111,123,111,111,111,111,111,111,111,111,160,111,111,122,111,111,118,110,110,118
118,47,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,189,189,189,189,189,111,111,111,111,111,118,118,111,111,111,111,114,111,111,247,247,247,111,111,161,154,162,111,122,111,81,82,110,110,118
118,47,247,111,111,111,111,111,111,47,47,111,111,111,111,111,247,111,111,111,111,111,111,111,111,247,111,111,111,111,189,195,189,111,111,111,111,111,111,118,118,111,111,83,81,82,111,111,111,123,111,111,247,153,165,166,162,122,111,80,118,110,125,118
118,47,111,111,111,111,247,111,111,111,111,111,111,111,111,111,111,111,111,111,247,111,111,111,111,111,111,111,111,111,47,47,47,111,111,111,111,111,111,118,118,111,83,80,80,81,81,81,82,122,111,163,138,168,116,156,157,122,81,80,118,110,125,118
118,47,111,111,111,111,111,111,111,111,247,111,111,247,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,189,189,189,111,111,111,111,111,118,118,118,111,103,103,80,80,116,80,80,122,82,111,163,155,122,164,81,122,80,80,118,110,110,118
118,69,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,247,111,111,111,111,111,247,111,111,111,111,111,189,189,189,189,189,111,111,111,111,118,118,118,111,111,81,80,116,122,80,80,122,80,81,81,81,122,247,80,114,80,80,118,118,110,118
118,193,111,111,247,111,111,111,247,111,111,111,247,111,111,111,47,111,111,247,111,111,111,111,111,111,111,189,189,189,118,118,118,189,189,189,111,111,118,118,118,111,111,116,80,122,122,82,103,122,80,80,80,116,122,80,80,81,80,80,118,118,68,118
118,247,111,111,111,111,247,111,111,111,111,111,111,111,111,247,111,111,111,111,111,247,111,111,111,125,125,125,125,118,118,118,118,118,125,125,125,125,118,118,118,111,111,115,80,115,115,80,83,115,103,80,80,115,115,103,80,80,80,118,118,118,65,118
118,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,47,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,118,118,118,118,118
