124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
124,157,194,124,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,158,158,124,124,158,158,158,158,158,158,124,158,158,158,124,124,124,124,124,124,158,158,158,158,158,158,158,158,158,158,158,158,158,158,124
124,124,194,194,194,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,157,157,124,157,124,124,124,124,157,157,157,124,157,124,157,157,157,157,157,157,124,124,124,124,124,124,124,124,124,128,157,157,157,157
124,124,124,82,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,124,124,124,157,157,157,157,124,124,124,124,124,124,124,157,157,157,124,124,124,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157
124,157,157,157,157,124,124,124,124,124,82,124,124,124,124,124,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,124,124,124,157,157,124,124,124,124,124,124,124,124,124,157,157,157,157,157,157,124,124,124,124,124,124,124,124,128,157,157,157,157
124,157,157,157,157,254,157,254,157,157,157,124,157,157,157,157,157,124,157,124,124,157,157,157,157,157,157,157,157,157,157,124,124,124,124,157,157,157,157,157,157,157,157,157,157,124,124,124,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157
124,157,157,124,124,124,124,124,124,124,124,124,157,124,124,124,157,124,157,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,124,157,157,157,124,124,157,124,157,157,157,157,124,124,124,124,124,124,124,124,124,128,157,157,157,157
124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,124,157,124,157,124,157,124,157,157,124,157,157,124,157,157,124,124,124,124,124,124,124,157,124,157,157,124,157,157,157,124,157,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
124,157,157,157,157,157,157,157,157,157,124,124,124,157,157,124,157,157,157,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,124,128,157,124,124,124,157,124,157,124,157,124,124,124,124,124,124,124,124,124,124,124,124,128,157,157,157,124
124,157,124,157,157,157,157,157,157,157,157,124,157,157,157,124,124,124,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,128,157,157,157,124,157,157,124,124,124,157,157,157,157,157,157,157,157,157,124,124,124,157,157,157,157,157
124,157,124,157,157,157,157,157,157,157,157,124,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,124,157,157,157,157,157,157,124,128,124,124,124,124,124,157,157,157,157,157,157,157,157,157,157,157,157,157,124,124,124,157,157,157,157,124
124,128,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,128,157,157,124,124,124,124,124,124,124,124
