124,124,125,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
124,111,111,111,111,203,140,138,175,175,175,175,130,175,111,239,130,239,239,142,204,144,144,144,140,143,145,145,145,145,145,145,111,111,130,111,111,111,130,111,139,140,138,236,111,130,111,111,111,130,111,111,139,204,144,144,144,144,204,202,235,111,111,111
124,128,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,137,136,136,137,204,202,235,111,111,111
124,128,124,111,111,139,124,124,124,137,140,138,175,175,175,175,175,142,203,139,204,137,137,137,140,138,137,137,137,137,204,138,201,201,201,124,124,124,124,124,124,140,138,235,236,239,111,130,111,139,140,138,139,204,124,137,124,124,124,124,124,124,124,124
124,128,124,124,124,203,140,138,137,137,124,138,124,175,124,175,124,139,124,139,124,137,124,137,124,138,124,137,124,137,124,124,201,124,201,124,139,200,202,137,139,140,124,124,124,124,124,124,124,124,124,124,124,128,124,137,124,124,124,124,124,124,124,124
124,128,124,124,124,124,140,138,124,137,124,124,169,124,169,124,233,124,124,124,124,125,124,124,124,124,124,124,124,137,125,138,124,201,201,124,139,124,124,124,124,124,138,235,235,239,124,111,111,139,140,138,124,128,124,137,124,124,124,124,124,124,124,124
124,128,124,124,124,203,140,124,137,124,140,138,201,111,124,124,124,201,203,139,204,137,124,124,124,124,124,137,124,137,124,138,201,124,201,124,139,124,202,137,139,140,138,124,124,239,124,111,111,124,124,128,124,128,124,124,124,124,204,202,235,130,111,111
124,128,124,124,111,203,124,138,137,137,124,138,201,124,124,201,201,201,124,124,124,128,124,132,140,138,125,137,125,124,204,125,124,124,124,201,139,124,202,124,124,124,124,124,235,239,124,111,111,139,124,128,124,128,137,137,137,137,204,124,124,124,124,124
124,128,124,111,111,124,140,138,124,137,140,124,201,201,201,201,124,201,203,124,124,128,124,65,140,124,137,124,137,137,125,124,201,201,201,201,139,124,202,137,139,140,138,124,235,124,124,111,111,139,124,128,124,128,137,137,137,137,204,124,124,124,124,124
124,128,124,124,111,203,124,138,137,124,140,138,124,124,124,124,124,124,203,139,124,128,124,124,124,124,124,124,124,124,124,138,201,124,124,124,124,124,124,124,124,124,138,124,235,239,111,124,124,139,124,128,124,124,124,124,124,124,124,124,124,124,124,124
124,128,124,124,124,203,140,138,124,124,124,138,201,201,201,201,201,201,203,124,124,128,137,137,140,138,137,137,137,137,204,138,124,201,201,201,139,201,202,137,139,140,138,124,124,124,111,130,111,139,124,138,139,204,137,137,137,137,204,202,235,130,111,111
124,128,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,128,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
